Time	I_L	I_load	Ic	Id	I_mos	Vout	V_MOS	Vo_filt	V_drive	Vd	Vc
0.0150088	7.71009	3.82995	-3.82996	-1.72662e-006	7.71009	19.1523	1.92753	-0.519032	1	-17.2222	19.7243
0.0150089	7.71404	3.82946	-3.82946	-1.72307e-006	7.71404	19.1498	1.92852	-0.521066	1	-17.2188	19.7217
0.015009	7.71798	3.82896	-3.82896	-1.72307e-006	7.71798	19.1473	1.9295	-0.523098	1	-17.2153	19.7192
0.0150091	7.72192	3.82847	-3.82847	-1.72662e-006	7.72193	19.1448	1.93049	-0.525128	1	-17.2118	19.7166
0.0150092	7.72587	3.82797	-3.82797	-1.72307e-006	7.72587	19.1423	1.93148	-0.527155	1	-17.2084	19.7141
0.0150093	7.72981	3.82748	-3.82748	-1.72307e-006	7.72981	19.1399	1.93246	-0.52918	1	-17.2049	19.7115
0.0150094	7.73376	3.82698	-3.82698	-1.72307e-006	7.73376	19.1374	1.93345	-0.531203	1	-17.2015	19.709
0.0150095	7.7377	3.82648	-3.82649	-1.72662e-006	7.7377	19.1349	1.93443	-0.533223	1	-17.198	19.7064
0.0150096	7.74164	3.82599	-3.82599	-1.71951e-006	7.74164	19.1324	1.93542	-0.535241	1	-17.1945	19.7039
0.0150097	7.74558	3.82549	-3.8255	-1.71951e-006	7.74559	19.13	1.9364	-0.537257	1	-17.1911	19.7013
0.0150098	7.74952	3.825	-3.825	-1.71596e-006	7.74953	19.1275	1.93739	-0.53927	1	-17.1876	19.6988
0.0150099	7.75347	3.8245	-3.82451	-1.71596e-006	7.75347	19.125	1.93837	-0.541281	1	-17.1841	19.6962
0.01501	7.75741	3.82401	-3.82401	-1.71596e-006	7.75741	19.1225	1.93936	-0.54329	1	-17.1807	19.6937
0.0150101	7.76135	3.82351	-3.82352	-1.71951e-006	7.76135	19.12	1.94034	-0.545297	1	-17.1772	19.6911
0.0150102	7.76529	3.82302	-3.82302	-1.71596e-006	7.76529	19.1176	1.94133	-0.547301	1	-17.1738	19.6886
0.0150103	7.76923	3.82252	-3.82253	-1.71596e-006	7.76923	19.1151	1.94231	-0.549303	1	-17.1703	19.686
0.0150104	7.77317	3.82203	-3.82203	-1.71951e-006	7.77317	19.1126	1.9433	-0.551303	1	-17.1669	19.6835
0.0150105	7.7771	3.82153	-3.82154	-1.71951e-006	7.77711	19.1102	1.94428	-0.5533	1	-17.1634	19.6809
0.0150106	7.78104	3.82104	-3.82104	-1.71596e-006	7.78104	19.1077	1.94527	-0.555295	1	-17.1599	19.6784
0.0150107	7.78498	3.82055	-3.82055	-1.71596e-006	7.78498	19.1052	1.94625	-0.557288	1	-17.1565	19.6758
0.0150108	7.78892	3.82005	-3.82005	-1.71241e-006	7.78892	19.1027	1.94724	-0.559278	1	-17.153	19.6733
0.0150109	7.79285	3.81956	-3.81956	-1.71596e-006	7.79286	19.1003	1.94822	-0.561266	1	-17.1496	19.6707
0.015011	7.79679	3.81906	-3.81906	-1.71241e-006	7.79679	19.0978	1.94921	-0.563252	1	-17.1461	19.6682
0.0150111	7.80073	3.81857	-3.81857	-1.71951e-006	7.80073	19.0953	1.95019	-0.565236	1	-17.1427	19.6656
0.0150112	7.80466	3.81807	-3.81808	-1.71596e-006	7.80466	19.0928	1.95117	-0.567217	1	-17.1392	19.6631
0.0150113	7.8086	3.81758	-3.81758	-1.71951e-006	7.8086	19.0904	1.95216	-0.569196	1	-17.1357	19.6605
0.0150114	7.81253	3.81708	-3.81709	-1.71951e-006	7.81253	19.0879	1.95314	-0.571173	1	-17.1323	19.658
0.0150115	7.81646	3.81659	-3.81659	-1.71596e-006	7.81647	19.0854	1.95412	-0.573147	1	-17.1288	19.6555
0.0150116	7.8204	3.8161	-3.8161	-1.71596e-006	7.8204	19.083	1.95511	-0.57512	1	-17.1254	19.6529
0.0150117	7.82433	3.8156	-3.8156	-1.71596e-006	7.82433	19.0805	1.95609	-0.57709	1	-17.1219	19.6504
0.0150118	7.82826	3.81511	-3.81511	-1.71951e-006	7.82827	19.078	1.95707	-0.579057	1	-17.1185	19.6478
0.0150119	7.8322	3.81462	-3.81462	-1.71596e-006	7.8322	19.0755	1.95806	-0.581022	1	-17.115	19.6453
0.015012	7.83613	3.81412	-3.81412	-1.71596e-006	7.83613	19.0731	1.95904	-0.582986	1	-17.1116	19.6427
0.0150121	7.84006	3.81363	-3.81363	-1.71241e-006	7.84006	19.0706	1.96002	-0.584946	1	-17.1081	19.6402
0.0150122	7.84399	3.81313	-3.81314	-1.71596e-006	7.84399	19.0681	1.96101	-0.586905	1	-17.1047	19.6376
0.0150123	7.84792	3.81264	-3.81264	-1.71241e-006	7.84792	19.0657	1.96199	-0.588861	1	-17.1012	19.6351
0.0150124	7.85185	3.81215	-3.81215	-1.71241e-006	7.85185	19.0632	1.96297	-0.590815	1	-17.0978	19.6326
0.0150125	7.85578	3.81165	-3.81166	-1.71241e-006	7.85578	19.0607	1.96395	-0.592767	1	-17.0943	19.63
0.0150126	7.85971	3.81116	-3.81116	-1.70886e-006	7.85971	19.0583	1.96494	-0.594716	1	-17.0909	19.6275
0.0150127	7.86364	3.81067	-3.81067	-1.71241e-006	7.86364	19.0558	1.96592	-0.596663	1	-17.0874	19.6249
0.0150128	7.86757	3.81017	-3.81018	-1.71241e-006	7.86757	19.0533	1.9669	-0.598608	1	-17.084	19.6224
0.0150129	7.8715	3.80968	-3.80968	-1.71596e-006	7.8715	19.0509	1.96788	-0.600551	1	-17.0805	19.6199
0.015013	7.87542	3.80919	-3.80919	-1.71241e-006	7.87543	19.0484	1.96886	-0.602491	1	-17.0771	19.6173
0.0150131	7.87935	3.80869	-3.8087	-1.71241e-006	7.87935	19.0459	1.96985	-0.604429	1	-17.0736	19.6148
0.0150132	7.88328	3.8082	-3.8082	-1.70886e-006	7.88328	19.0435	1.97083	-0.606365	1	-17.0702	19.6122
0.0150133	7.8872	3.80771	-3.80771	-1.7053e-006	7.88721	19.041	1.97181	-0.608299	1	-17.0667	19.6097
0.0150134	7.89113	3.80722	-3.80722	-1.7053e-006	7.89113	19.0385	1.97279	-0.61023	1	-17.0633	19.6072
0.0150135	7.89506	3.80672	-3.80672	-1.7053e-006	7.89506	19.0361	1.97377	-0.612159	1	-17.0598	19.6046
0.0150136	7.89898	3.80623	-3.80623	-1.7053e-006	7.89898	19.0336	1.97475	-0.614086	1	-17.0564	19.6021
0.0150137	7.90291	3.80574	-3.80574	-1.7053e-006	7.90291	19.0312	1.97573	-0.61601	1	-17.053	19.5996
0.0150138	7.90683	3.80524	-3.80525	-1.7053e-006	7.90683	19.0287	1.97672	-0.617933	1	-17.0495	19.597
0.0150139	7.91075	3.80475	-3.80475	-1.70886e-006	7.91076	19.0262	1.9777	-0.619853	1	-17.0461	19.5945
0.015014	7.91468	3.80426	-3.80426	-1.7053e-006	7.91468	19.0238	1.97868	-0.62177	1	-17.0426	19.5919
0.0150141	7.9186	3.80377	-3.80377	-1.7053e-006	7.9186	19.0213	1.97966	-0.623686	1	-17.0392	19.5894
0.0150142	7.92252	3.80327	-3.80328	-1.70175e-006	7.92252	19.0188	1.98064	-0.625599	1	-17.0357	19.5869
0.0150143	7.92644	3.80278	-3.80278	-1.70175e-006	7.92645	19.0164	1.98162	-0.62751	1	-17.0323	19.5843
0.0150144	7.93037	3.80229	-3.80229	-1.7053e-006	7.93037	19.0139	1.9826	-0.629419	1	-17.0289	19.5818
0.0150145	7.93429	3.8018	-3.8018	-1.7053e-006	7.93429	19.0115	1.98358	-0.631326	1	-17.0254	19.5793
0.0150146	7.93821	3.80131	-3.80131	-1.70175e-006	7.93821	19.009	1.98456	-0.63323	1	-17.022	19.5767
0.0150147	7.94213	3.80081	-3.80082	-1.70175e-006	7.94213	19.0065	1.98554	-0.635132	1	-17.0185	19.5742
0.0150148	7.94605	3.80032	-3.80032	-1.7053e-006	7.94605	19.0041	1.98652	-0.637032	1	-17.0151	19.5717
0.0150149	7.94997	3.79983	-3.79983	-1.70175e-006	7.94997	19.0016	1.9875	-0.638929	1	-17.0117	19.5691
0.015015	7.95389	3.79934	-3.79934	-1.70175e-006	7.95389	18.9992	1.98848	-0.640825	1	-17.0082	19.5666
0.0150151	7.9578	3.79885	-3.79885	-1.7053e-006	7.95781	18.9967	1.98946	-0.642718	1	-17.0048	19.5641
0.0150152	7.96172	3.79835	-3.79836	-1.70175e-006	7.96172	18.9942	1.99044	-0.644609	1	-17.0013	19.5615
0.0150153	7.96564	3.79786	-3.79786	-1.70175e-006	7.96564	18.9918	1.99142	-0.646497	1	-16.9979	19.559
0.0150154	7.96956	3.79737	-3.79737	-1.70175e-006	7.96956	18.9893	1.9924	-0.648384	1	-16.9945	19.5565
0.0150155	7.97347	3.79688	-3.79688	-1.70175e-006	7.97348	18.9869	1.99338	-0.650268	1	-16.991	19.5539
0.0150156	7.97739	3.79639	-3.79639	-1.6982e-006	7.97739	18.9844	1.99436	-0.65215	1	-16.9876	19.5514
0.0150157	7.98131	3.7959	-3.7959	-1.70175e-006	7.98131	18.9819	1.99533	-0.654029	1	-16.9842	19.5489
0.0150158	7.98522	3.79541	-3.79541	-1.70175e-006	7.98522	18.9795	1.99631	-0.655907	1	-16.9807	19.5463
0.0150159	7.98914	3.79491	-3.79492	-1.70175e-006	7.98914	18.977	1.99729	-0.657782	1	-16.9773	19.5438
0.015016	7.99305	3.79442	-3.79442	-1.7053e-006	7.99305	18.9746	1.99827	-0.659655	1	-16.9738	19.5413
0.0150161	7.99697	3.79393	-3.79393	-1.6982e-006	7.99697	18.9721	1.99925	-0.661526	1	-16.9704	19.5388
0.0150162	8.00088	3.79344	-3.79344	-1.70175e-006	8.00088	18.9697	2.00023	-0.663394	1	-16.967	19.5362
0.0150163	8.00479	3.79295	-3.79295	-1.70175e-006	8.00479	18.9672	2.00121	-0.665261	1	-16.9635	19.5337
0.0150164	8.00871	3.79246	-3.79246	-1.70175e-006	8.00871	18.9648	2.00218	-0.667125	1	-16.9601	19.5312
0.0150165	8.01262	3.79197	-3.79197	-1.6982e-006	8.01262	18.9623	2.00316	-0.668987	1	-16.9567	19.5286
0.0150166	8.01653	3.79148	-3.79148	-1.70175e-006	8.01653	18.9598	2.00414	-0.670846	1	-16.9532	19.5261
0.0150167	8.02044	3.79099	-3.79099	-1.69464e-006	8.02044	18.9574	2.00512	-0.672704	1	-16.9498	19.5236
0.0150168	8.02435	3.7905	-3.7905	-1.70175e-006	8.02435	18.9549	2.0061	-0.674559	1	-16.9464	19.5211
0.0150169	8.02826	3.79	-3.79001	-1.6982e-006	8.02826	18.9525	2.00707	-0.676412	1	-16.943	19.5185
0.015017	8.03217	3.78951	-3.78952	-1.6982e-006	8.03217	18.95	2.00805	-0.678263	1	-16.9395	19.516
0.0150171	8.03608	3.78902	-3.78903	-1.6982e-006	8.03608	18.9476	2.00903	-0.680112	1	-16.9361	19.5135
0.0150172	8.03999	3.78853	-3.78853	-1.69109e-006	8.03999	18.9451	2.01001	-0.681958	1	-16.9327	19.511
0.0150173	8.0439	3.78804	-3.78804	-1.69464e-006	8.0439	18.9427	2.01098	-0.683802	1	-16.9292	19.5084
0.0150174	8.04781	3.78755	-3.78755	-1.69109e-006	8.04781	18.9402	2.01196	-0.685644	1	-16.9258	19.5059
0.0150175	8.05172	3.78706	-3.78706	-1.69464e-006	8.05172	18.9378	2.01294	-0.687484	1	-16.9224	19.5034
0.0150176	8.05563	3.78657	-3.78657	-1.69109e-006	8.05563	18.9353	2.01391	-0.689321	1	-16.9189	19.5009
0.0150177	8.05953	3.78608	-3.78608	-1.69464e-006	8.05953	18.9329	2.01489	-0.691157	1	-16.9155	19.4983
0.0150178	8.06344	3.78559	-3.78559	-1.69109e-006	8.06344	18.9304	2.01587	-0.69299	1	-16.9121	19.4958
0.0150179	8.06735	3.7851	-3.7851	-1.69109e-006	8.06735	18.928	2.01684	-0.694821	1	-16.9087	19.4933
0.015018	8.07125	3.78461	-3.78461	-1.69464e-006	8.07125	18.9255	2.01782	-0.69665	1	-16.9052	19.4908
0.0150181	8.07516	3.78412	-3.78412	-1.69109e-006	8.07516	18.9231	2.0188	-0.698476	1	-16.9018	19.4882
0.0150182	8.07906	3.78363	-3.78363	-1.69109e-006	8.07906	18.9206	2.01977	-0.700301	1	-16.8984	19.4857
0.0150183	8.08297	3.78314	-3.78314	-1.69464e-006	8.08297	18.9182	2.02075	-0.702123	1	-16.895	19.4832
0.0150184	8.08687	3.78265	-3.78265	-1.68754e-006	8.08687	18.9157	2.02173	-0.703943	1	-16.8915	19.4807
0.0150185	8.09077	3.78216	-3.78216	-1.69109e-006	8.09078	18.9133	2.0227	-0.70576	1	-16.8881	19.4781
0.0150186	8.09468	3.78167	-3.78168	-1.68754e-006	8.09468	18.9108	2.02368	-0.707576	1	-16.8847	19.4756
0.0150187	8.09858	3.78118	-3.78119	-1.68754e-006	8.09858	18.9084	2.02465	-0.709389	1	-16.8813	19.4731
0.0150188	8.10248	3.78069	-3.7807	-1.69464e-006	8.10249	18.9059	2.02563	-0.7112	1	-16.8778	19.4706
0.0150189	8.10639	3.78021	-3.78021	-1.69109e-006	8.10639	18.9035	2.0266	-0.713009	1	-16.8744	19.4681
0.015019	8.11029	3.77972	-3.77972	-1.69109e-006	8.11029	18.901	2.02758	-0.714816	1	-16.871	19.4655
0.0150191	8.11419	3.77923	-3.77923	-1.68754e-006	8.11419	18.8986	2.02856	-0.716621	1	-16.8676	19.463
0.0150192	8.11809	3.77874	-3.77874	-1.68754e-006	8.11809	18.8961	2.02953	-0.718423	1	-16.8642	19.4605
0.0150193	8.12199	3.77825	-3.77825	-1.68754e-006	8.12199	18.8937	2.03051	-0.720224	1	-16.8607	19.458
0.0150194	8.12589	3.77776	-3.77776	-1.68754e-006	8.12589	18.8912	2.03148	-0.722022	1	-16.8573	19.4555
0.0150195	8.12979	3.77727	-3.77727	-1.69109e-006	8.12979	18.8888	2.03246	-0.723817	1	-16.8539	19.4529
0.0150196	8.13369	3.77678	-3.77678	-1.68754e-006	8.13369	18.8864	2.03343	-0.725611	1	-16.8505	19.4504
0.0150197	8.13759	3.77629	-3.77629	-1.68754e-006	8.13759	18.8839	2.03441	-0.727403	1	-16.8471	19.4479
0.0150198	8.14148	3.7758	-3.77581	-1.68754e-006	8.14149	18.8815	2.03538	-0.729192	1	-16.8436	19.4454
0.0150199	8.14538	3.77531	-3.77532	-1.69109e-006	8.14538	18.879	2.03635	-0.730979	1	-16.8402	19.4429
0.01502	8.14928	3.77483	-3.77483	-1.68754e-006	8.14928	18.8766	2.03733	-0.732764	1	-16.8368	19.4404
0.0150201	8.15318	3.77434	-3.77434	-1.69109e-006	8.15318	18.8741	2.0383	-0.734547	1	-16.8334	19.4378
0.0150202	8.15707	3.77385	-3.77385	-1.68399e-006	8.15707	18.8717	2.03928	-0.736328	1	-16.83	19.4353
0.0150203	8.16097	3.77336	-3.77336	-1.68754e-006	8.16097	18.8692	2.04025	-0.738106	1	-16.8266	19.4328
0.0150204	8.16486	3.77287	-3.77287	-1.68399e-006	8.16487	18.8668	2.04122	-0.739882	1	-16.8231	19.4303
0.0150205	8.16876	3.77238	-3.77239	-1.68754e-006	8.16876	18.8644	2.0422	-0.741656	1	-16.8197	19.4278
0.0150206	8.17265	3.7719	-3.7719	-1.68399e-006	8.17266	18.8619	2.04317	-0.743428	1	-16.8163	19.4253
0.0150207	8.17655	3.77141	-3.77141	-1.68043e-006	8.17655	18.8595	2.04415	-0.745198	1	-16.8129	19.4228
0.0150208	8.18044	3.77092	-3.77092	-1.68399e-006	8.18044	18.857	2.04512	-0.746966	1	-16.8095	19.4202
0.0150209	8.18434	3.77043	-3.77043	-1.68399e-006	8.18434	18.8546	2.04609	-0.748731	1	-16.8061	19.4177
0.015021	8.18823	3.76994	-3.76994	-1.68043e-006	8.18823	18.8522	2.04707	-0.750494	1	-16.8027	19.4152
0.0150211	8.19212	3.76945	-3.76946	-1.68399e-006	8.19212	18.8497	2.04804	-0.752256	1	-16.7992	19.4127
0.0150212	8.19601	3.76897	-3.76897	-1.68043e-006	8.19601	18.8473	2.04901	-0.754015	1	-16.7958	19.4102
0.0150213	8.1999	3.76848	-3.76848	-1.68043e-006	8.19991	18.8448	2.04998	-0.755771	1	-16.7924	19.4077
0.0150214	8.2038	3.76799	-3.76799	-1.67688e-006	8.2038	18.8424	2.05096	-0.757526	1	-16.789	19.4052
0.0150215	8.20769	3.7675	-3.76751	-1.68043e-006	8.20769	18.84	2.05193	-0.759278	1	-16.7856	19.4027
0.0150216	8.21158	3.76702	-3.76702	-1.67688e-006	8.21158	18.8375	2.0529	-0.761029	1	-16.7822	19.4001
0.0150217	8.21547	3.76653	-3.76653	-1.67688e-006	8.21547	18.8351	2.05388	-0.762777	1	-16.7788	19.3976
0.0150218	8.21936	3.76604	-3.76604	-1.68043e-006	8.21936	18.8326	2.05485	-0.764523	1	-16.7754	19.3951
0.0150219	8.22325	3.76555	-3.76555	-1.67688e-006	8.22325	18.8302	2.05582	-0.766267	1	-16.7719	19.3926
0.015022	8.22713	3.76507	-3.76507	-1.68043e-006	8.22714	18.8278	2.05679	-0.768009	1	-16.7685	19.3901
0.0150221	8.23102	3.76458	-3.76458	-1.68043e-006	8.23102	18.8253	2.05776	-0.769748	1	-16.7651	19.3876
0.0150222	8.23491	3.76409	-3.76409	-1.68043e-006	8.23491	18.8229	2.05874	-0.771485	1	-16.7617	19.3851
0.0150223	8.2388	3.7636	-3.76361	-1.68043e-006	8.2388	18.8205	2.05971	-0.773221	1	-16.7583	19.3826
0.0150224	8.24268	3.76312	-3.76312	-1.67688e-006	8.24269	18.818	2.06068	-0.774954	1	-16.7549	19.3801
0.0150225	8.24657	3.76263	-3.76263	-1.67688e-006	8.24657	18.8156	2.06165	-0.776685	1	-16.7515	19.3776
0.0150226	8.25046	3.76214	-3.76214	-1.68043e-006	8.25046	18.8132	2.06262	-0.778414	1	-16.7481	19.375
0.0150227	8.25434	3.76166	-3.76166	-1.67688e-006	8.25434	18.8107	2.06359	-0.78014	1	-16.7447	19.3725
0.0150228	8.25823	3.76117	-3.76117	-1.67333e-006	8.25823	18.8083	2.06457	-0.781865	1	-16.7413	19.37
0.0150229	8.26211	3.76068	-3.76068	-1.67688e-006	8.26211	18.8058	2.06554	-0.783587	1	-16.7379	19.3675
0.015023	8.266	3.7602	-3.7602	-1.67333e-006	8.266	18.8034	2.06651	-0.785308	1	-16.7345	19.365
0.0150231	8.26988	3.75971	-3.75971	-1.67333e-006	8.26988	18.801	2.06748	-0.787026	1	-16.7311	19.3625
0.0150232	8.27376	3.75922	-3.75922	-1.67688e-006	8.27377	18.7985	2.06845	-0.788742	1	-16.7277	19.36
0.0150233	8.27765	3.75874	-3.75874	-1.67688e-006	8.27765	18.7961	2.06942	-0.790456	1	-16.7243	19.3575
0.0150234	8.28153	3.75825	-3.75825	-1.67688e-006	8.28153	18.7937	2.07039	-0.792167	1	-16.7209	19.355
0.0150235	8.28541	3.75776	-3.75776	-1.67333e-006	8.28541	18.7912	2.07136	-0.793877	1	-16.7175	19.3525
0.0150236	8.28929	3.75728	-3.75728	-1.67688e-006	8.2893	18.7888	2.07233	-0.795584	1	-16.7141	19.35
0.0150237	8.29317	3.75679	-3.75679	-1.67688e-006	8.29318	18.7864	2.0733	-0.79729	1	-16.7106	19.3475
0.0150238	8.29706	3.7563	-3.7563	-1.67333e-006	8.29706	18.784	2.07427	-0.798993	1	-16.7072	19.345
0.0150239	8.30094	3.75582	-3.75582	-1.66978e-006	8.30094	18.7815	2.07524	-0.800694	1	-16.7038	19.3425
0.015024	8.30482	3.75533	-3.75533	-1.67333e-006	8.30482	18.7791	2.07621	-0.802393	1	-16.7004	19.34
0.0150241	8.3087	3.75484	-3.75485	-1.67333e-006	8.3087	18.7767	2.07718	-0.80409	1	-16.697	19.3375
0.0150242	8.31258	3.75436	-3.75436	-1.67688e-006	8.31258	18.7742	2.07815	-0.805784	1	-16.6936	19.335
0.0150243	8.31645	3.75387	-3.75387	-1.66622e-006	8.31646	18.7718	2.07912	-0.807477	1	-16.6902	19.3325
0.0150244	8.32033	3.75339	-3.75339	-1.66622e-006	8.32033	18.7694	2.08009	-0.809167	1	-16.6868	19.3299
0.0150245	8.32421	3.7529	-3.7529	-1.66622e-006	8.32421	18.7669	2.08106	-0.810856	1	-16.6834	19.3274
0.0150246	8.32809	3.75242	-3.75242	-1.66978e-006	8.32809	18.7645	2.08203	-0.812542	1	-16.68	19.3249
0.0150247	8.33196	3.75193	-3.75193	-1.66978e-006	8.33197	18.7621	2.083	-0.814226	1	-16.6767	19.3224
0.0150248	8.33584	3.75144	-3.75145	-1.66622e-006	8.33584	18.7597	2.08397	-0.815908	1	-16.6733	19.3199
0.0150249	8.33972	3.75096	-3.75096	-1.66978e-006	8.33972	18.7572	2.08494	-0.817588	1	-16.6699	19.3174
0.015025	8.34359	3.75047	-3.75047	-1.66622e-006	8.34359	18.7548	2.08591	-0.819266	1	-16.6665	19.3149
0.0150251	8.33975	3.99394	4.3458	8.33975	2.13867e-006	18.7524	21.3867	-0.820941	0	1.417	19.3178
0.0150252	8.3359	3.99439	4.34151	8.3359	2.13888e-006	19.9697	21.3888	0.396088	0	1.4168	19.3207
0.0150253	8.33206	3.99484	4.33721	8.33206	2.13908e-006	19.972	21.3908	0.398018	0	1.41661	19.3236
0.0150254	8.32821	3.99529	4.33292	8.32821	2.13929e-006	19.9742	21.3929	0.399944	0	1.41642	19.3265
0.0150255	8.32436	3.99574	4.32862	8.32436	2.13949e-006	19.9765	21.3949	0.401865	0	1.41623	19.3294
0.0150256	8.32051	3.99619	4.32433	8.32051	2.1397e-006	19.9787	21.397	0.403781	0	1.41603	19.3323
0.0150257	8.31667	3.99663	4.32003	8.31666	2.1399e-006	19.9809	21.399	0.405693	0	1.41584	19.3352
0.0150258	8.31282	3.99708	4.31573	8.31281	2.14011e-006	19.9832	21.4011	0.4076	0	1.41565	19.338
0.0150259	8.30897	3.99753	4.31144	8.30896	2.14031e-006	19.9854	21.4031	0.409502	0	1.41546	19.3409
0.015026	8.30511	3.99797	4.30714	8.30511	2.14051e-006	19.9876	21.4051	0.4114	0	1.41526	19.3438
0.0150261	8.30126	3.99842	4.30284	8.30126	2.14072e-006	19.9899	21.4072	0.413292	0	1.41507	19.3467
0.0150262	8.29741	3.99886	4.29854	8.29741	2.14092e-006	19.9921	21.4092	0.41518	0	1.41488	19.3495
0.0150263	8.29356	3.99931	4.29425	8.29355	2.14112e-006	19.9943	21.4112	0.417064	0	1.41469	19.3524
0.0150264	8.2897	3.99975	4.28995	8.2897	2.14132e-006	19.9965	21.4132	0.418942	0	1.41449	19.3553
0.0150265	8.28585	4.00019	4.28565	8.28584	2.14153e-006	19.9988	21.4153	0.420816	0	1.4143	19.3581
0.0150266	8.28199	4.00064	4.28135	8.28199	2.14173e-006	20.001	21.4173	0.422686	0	1.41411	19.361
0.0150267	8.27813	4.00108	4.27705	8.27813	2.14193e-006	20.0032	21.4193	0.42455	0	1.41391	19.3638
0.0150268	8.27428	4.00152	4.27275	8.27427	2.14213e-006	20.0054	21.4213	0.42641	0	1.41372	19.3667
0.0150269	8.27042	4.00196	4.26846	8.27041	2.14233e-006	20.0076	21.4233	0.428265	0	1.41353	19.3695
0.015027	8.26656	4.0024	4.26416	8.26656	2.14253e-006	20.0098	21.4253	0.430116	0	1.41334	19.3724
0.0150271	8.2627	4.00284	4.25986	8.2627	2.14273e-006	20.012	21.4273	0.431961	0	1.41314	19.3752
0.0150272	8.25884	4.00328	4.25556	8.25884	2.14293e-006	20.0142	21.4293	0.433802	0	1.41295	19.378
0.0150273	8.25498	4.00371	4.25126	8.25497	2.14313e-006	20.0164	21.4313	0.435639	0	1.41276	19.3809
0.0150274	8.25111	4.00415	4.24696	8.25111	2.14333e-006	20.0186	21.4333	0.437471	0	1.41256	19.3837
0.0150275	8.24725	4.00459	4.24266	8.24725	2.14353e-006	20.0208	21.4353	0.439298	0	1.41237	19.3865
0.0150276	8.24339	4.00503	4.23836	8.24339	2.14373e-006	20.0229	21.4373	0.44112	0	1.41218	19.3894
0.0150277	8.23952	4.00546	4.23406	8.23952	2.14393e-006	20.0251	21.4393	0.442938	0	1.41198	19.3922
0.0150278	8.23566	4.0059	4.22976	8.23566	2.14413e-006	20.0273	21.4413	0.444751	0	1.41179	19.395
0.0150279	8.23179	4.00633	4.22546	8.23179	2.14433e-006	20.0295	21.4433	0.446559	0	1.4116	19.3978
0.015028	8.22793	4.00677	4.22116	8.22792	2.14452e-006	20.0317	21.4452	0.448363	0	1.4114	19.4007
0.0150281	8.22406	4.0072	4.21686	8.22406	2.14472e-006	20.0338	21.4472	0.450162	0	1.41121	19.4035
0.0150282	8.22019	4.00763	4.21256	8.22019	2.14492e-006	20.036	21.4492	0.451956	0	1.41102	19.4063
0.0150283	8.21632	4.00806	4.20826	8.21632	2.14511e-006	20.0382	21.4511	0.453746	0	1.41082	19.4091
0.0150284	8.21245	4.0085	4.20395	8.21245	2.14531e-006	20.0403	21.4531	0.455531	0	1.41063	19.4119
0.0150285	8.20858	4.00893	4.19965	8.20858	2.14551e-006	20.0425	21.4551	0.457312	0	1.41044	19.4147
0.0150286	8.20471	4.00936	4.19535	8.20471	2.1457e-006	20.0446	21.457	0.459088	0	1.41024	19.4175
0.0150287	8.20084	4.00979	4.19105	8.20084	2.1459e-006	20.0468	21.459	0.460859	0	1.41005	19.4203
0.0150288	8.19697	4.01022	4.18675	8.19696	2.14609e-006	20.0489	21.4609	0.462625	0	1.40986	19.4231
0.0150289	8.19309	4.01065	4.18244	8.19309	2.14629e-006	20.0511	21.4629	0.464387	0	1.40966	19.4259
0.015029	8.18922	4.01107	4.17814	8.18922	2.14648e-006	20.0532	21.4648	0.466145	0	1.40947	19.4287
0.0150291	8.18534	4.0115	4.17384	8.18534	2.14668e-006	20.0554	21.4668	0.467897	0	1.40928	19.4314
0.0150292	8.18147	4.01193	4.16954	8.18147	2.14687e-006	20.0575	21.4687	0.469645	0	1.40908	19.4342
0.0150293	8.17759	4.01236	4.16523	8.17759	2.14707e-006	20.0597	21.4707	0.471389	0	1.40889	19.437
0.0150294	8.17372	4.01278	4.16093	8.17371	2.14726e-006	20.0618	21.4726	0.473128	0	1.40869	19.4398
0.0150295	8.16984	4.01321	4.15663	8.16984	2.14745e-006	20.0639	21.4745	0.474862	0	1.4085	19.4425
0.0150296	8.16596	4.01363	4.15233	8.16596	2.14765e-006	20.066	21.4765	0.476592	0	1.40831	19.4453
0.0150297	8.16208	4.01406	4.14802	8.16208	2.14784e-006	20.0682	21.4784	0.478317	0	1.40811	19.4481
0.0150298	8.1582	4.01448	4.14372	8.1582	2.14803e-006	20.0703	21.4803	0.480037	0	1.40792	19.4508
0.0150299	8.15432	4.0149	4.13941	8.15432	2.14822e-006	20.0724	21.4822	0.481753	0	1.40772	19.4536
0.01503	8.15044	4.01533	4.13511	8.15044	2.14842e-006	20.0745	21.4842	0.483465	0	1.40753	19.4564
0.0150301	8.14656	4.01575	4.13081	8.14655	2.14861e-006	20.0766	21.4861	0.485171	0	1.40734	19.4591
0.0150302	8.14267	4.01617	4.1265	8.14267	2.1488e-006	20.0787	21.488	0.486873	0	1.40714	19.4619
0.0150303	8.13879	4.01659	4.1222	8.13879	2.14899e-006	20.0808	21.4899	0.488571	0	1.40695	19.4646
0.0150304	8.13491	4.01701	4.11789	8.1349	2.14918e-006	20.083	21.4918	0.490264	0	1.40675	19.4674
0.0150305	8.13102	4.01743	4.11359	8.13102	2.14937e-006	20.0851	21.4937	0.491952	0	1.40656	19.4701
0.0150306	8.12714	4.01785	4.10928	8.12713	2.14956e-006	20.0872	21.4956	0.493636	0	1.40636	19.4729
